customer_id;invoice_date;age;gender;item Purchased;category;season;size;color
1214;28/04/2021;68;Male;Handbag;Accessories;Spring;XL;Black
1215;29/04/2021;30;Male;Jacket;Outerwear;Fall;M;Blue
1216;30/04/2021;66;Male;Blouse;Clothing;Winter;L;Pink
1217;01/05/2021;62;Male;Pants;Clothing;Summer;XL;Lavender
1218;02/05/2021;50;Male;Boots;Footwear;Fall;XL;Cyan
1219;03/05/2021;55;Male;Boots;Footwear;Spring;M;Cyan
1220;04/05/2021;19;Male;Sweater;Clothing;Winter;M;Gold
1221;05/05/2021;67;Male;Gloves;Accessories;Winter;M;Green
1222;06/05/2021;18;Male;Socks;Clothing;Winter;M;Red
1223;07/05/2021;58;Male;Jeans;Clothing;Fall;L;Magenta
1224;08/05/2021;69;Male;Pants;Clothing;Winter;L;Red
1225;09/05/2021;62;Male;Shorts;Clothing;Summer;M;Yellow
1226;10/05/2021;28;Male;Gloves;Accessories;Fall;S;Turquoise
1227;11/05/2021;53;Male;Sandals;Footwear;Fall;S;Cyan
1228;12/05/2021;27;Male;Blouse;Clothing;Spring;L;Yellow
1229;13/05/2021;55;Male;Jacket;Outerwear;Winter;S;Yellow
1230;14/05/2021;34;Male;Jewelry;Accessories;Winter;XL;Maroon
1231;15/05/2021;25;Male;Hat;Accessories;Spring;L;Brown
1232;16/05/2021;66;Male;Socks;Clothing;Spring;M;Gold
1233;17/05/2021;57;Male;Handbag;Accessories;Summer;M;Charcoal
1234;18/05/2021;46;Male;Pants;Clothing;Winter;L;Beige
1235;19/05/2021;38;Male;Gloves;Accessories;Fall;M;Indigo
1236;20/05/2021;23;Male;Sweater;Clothing;Spring;M;Red
1237;21/05/2021;16;Male;Hat;Accessories;Summer;M;White
1238;22/05/2021;25;Male;Dress;Clothing;Spring;S;Charcoal
1239;23/05/2021;55;Male;Pants;Clothing;Winter;M;Violet
1214;24/05/2021;62;Male;Coat;Outerwear;Spring;XL;Magenta
1215;25/05/2021;15;Male;Scarf;Accessories;Winter;L;White
1216;26/05/2021;58;Male;Hoodie;Clothing;Winter;XL;Pink
1243;27/05/2021;56;Male;Socks;Clothing;Summer;M;Lavender
1244;28/05/2021;25;Male;Blouse;Clothing;Spring;S;Pink
1210;29/05/2021;70;Male;Socks;Clothing;Summer;S;Silver
1246;30/05/2021;16;Male;Dress;Clothing;Fall;M;Violet
1247;31/05/2021;27;Male;Hoodie;Clothing;Winter;M;Charcoal
1220;01/06/2021;65;Male;T shirt;Clothing;Spring;M;Charcoal
1210;02/06/2021;62;Male;Hat;Accessories;Winter;XL;Red
1250;03/06/2021;62;Male;Boots;Footwear;Winter;M;Peach
1251;04/06/2021;52;Male;Jeans;Clothing;Winter;XL;Purple
1252;05/06/2021;56;Male;Shorts;Clothing;Spring;XL;Orange
1253;06/06/2021;28;Male;Sandals;Footwear;Fall;L;Magenta
1254;07/06/2021;39;Male;Sandals;Footwear;Winter;XL;Red
1255;08/06/2021;54;Male;Sneakers;Footwear;Spring;XL;Black
1256;09/06/2021;30;Male;Hat;Accessories;Fall;M;Peach
1257;10/06/2021;10;Male;Coat;Outerwear;Winter;S;Olive
1258;11/06/2021;68;Male;Dress;Clothing;Spring;L;Gold
1259;12/06/2021;47;Male;Boots;Footwear;Spring;XL;Gold
1260;13/06/2021;68;Male;Skirt;Clothing;Fall;M;Turquoise
1261;14/06/2021;63;Male;Shirt;Clothing;Spring;XL;Green
1262;15/06/2021;20;Male;Shirt;Clothing;Summer;L;Maroon
1263;16/06/2021;29;Male;Boots;Footwear;Winter;L;Brown
1264;17/06/2021;15;Male;Hoodie;Clothing;Winter;L;Brown
1265;18/06/2021;52;Male;Sweater;Clothing;Winter;S;Blue
1266;19/06/2021;32;Male;Shirt;Clothing;Spring;M;Lavender
1267;20/06/2021;20;Male;Blouse;Clothing;Fall;M;Peach
1268;21/06/2021;47;Male;T shirt;Clothing;Spring;S;Gray
1269;22/06/2021;23;Male;Jacket;Outerwear;Winter;XL;Charcoal
1270;23/06/2021;43;Male;Jewelry;Accessories;Spring;M;Lavender
1271;24/06/2021;67;Male;Hoodie;Clothing;Fall;M;Green
1272;25/06/2021;70;Male;Jewelry;Accessories;Spring;S;Gray
1273;26/06/2021;35;Male;Sandals;Footwear;Winter;M;Orange
1274;27/06/2021;15;Male;Jeans;Clothing;Spring;L;Silver
1275;28/06/2021;54;Male;Hat;Accessories;Spring;M;Olive
1276;29/06/2021;55;Male;Sweater;Clothing;Fall;S;Turquoise
1277;30/06/2021;51;Male;Boots;Footwear;Spring;L;Turquoise
1278;01/07/2021;19;Male;Blouse;Clothing;Spring;L;Green
1279;02/07/2021;28;Male;Shorts;Clothing;Fall;M;Violet
1280;03/07/2021;63;Male;Hoodie;Clothing;Fall;L;Charcoal
1281;04/07/2021;30;Male;Pants;Clothing;Winter;L;White
1282;05/07/2021;29;Male;Belt;Accessories;Spring;M;Olive
1283;06/07/2021;24;Male;Shirt;Clothing;Winter;L;Violet
1284;07/07/2021;69;Male;Shirt;Clothing;Winter;M;Violet
1285;08/07/2021;65;Male;Dress;Clothing;Spring;M;Black
1286;09/07/2021;64;Male;Gloves;Accessories;Fall;M;Charcoal
1287;10/07/2021;14;Male;Gloves;Accessories;Winter;L;Yellow
1288;11/07/2021;24;Male;Jeans;Clothing;Winter;XL;Blue
1289;12/07/2021;66;Male;Belt;Accessories;Winter;XL;Charcoal
1290;13/07/2021;35;Male;Jacket;Outerwear;Fall;M;Red
1291;14/07/2021;67;Male;Skirt;Clothing;Spring;M;Indigo
1292;15/07/2021;69;Male;Sandals;Footwear;Spring;S;Beige
1293;16/07/2021;26;Male;Belt;Accessories;Summer;M;Maroon
1294;17/07/2021;23;Male;Sweater;Clothing;Fall;XL;Yellow
1295;18/07/2021;27;Male;Shirt;Clothing;Summer;M;Silver
1296;19/07/2021;30;Male;Sneakers;Footwear;Fall;M;Olive
1297;20/07/2021;20;Male;Jeans;Clothing;Spring;S;Teal
1298;21/07/2021;44;Male;Sandals;Footwear;Summer;M;Silver
1299;22/07/2021;29;Male;Pants;Clothing;Summer;S;Indigo
1300;23/07/2021;29;Male;Belt;Accessories;Fall;L;Teal
1301;24/07/2021;67;Male;T shirt;Clothing;Spring;M;Charcoal
1302;25/07/2021;16;Male;Shirt;Clothing;Fall;M;Orange
1303;26/07/2021;23;Male;Sneakers;Footwear;Fall;M;Gold
1304;27/07/2021;34;Male;Blouse;Clothing;Summer;L;Silver
1305;28/07/2021;64;Male;Backpack;Accessories;Spring;S;Orange
1306;29/07/2021;31;Male;Pants;Clothing;Spring;XL;Peach
1307;30/07/2021;54;Male;Sweater;Clothing;Winter;L;Brown
1308;31/07/2021;23;Male;Coat;Outerwear;Summer;L;Black
1309;01/08/2021;59;Male;Dress;Clothing;Summer;L;Red
1310;02/08/2021;32;Male;Blouse;Clothing;Summer;L;Lavender
1311;03/08/2021;43;Male;Hoodie;Clothing;Winter;L;Brown
1312;04/08/2021;32;Male;Shoes;Footwear;Fall;M;Maroon
1313;05/08/2021;66;Male;T shirt;Clothing;Winter;M;Violet
1314;06/08/2021;70;Male;Shoes;Footwear;Summer;M;Lavender
1315;07/08/2021;16;Male;Boots;Footwear;Summer;S;Magenta
1316;08/08/2021;56;Male;Shorts;Clothing;Spring;L;Green
1317;09/08/2021;28;Male;Belt;Accessories;Spring;S;Lavender
1318;10/08/2021;28;Male;Pants;Clothing;Spring;M;Green
1319;11/08/2021;52;Male;Shorts;Clothing;Spring;M;Maroon
1320;12/08/2021;65;Male;Sunglasses;Accessories;Spring;M;Magenta
1321;13/08/2021;56;Male;Hat;Accessories;Fall;XL;Teal
1322;14/08/2021;59;Male;T shirt;Clothing;Winter;L;Orange
1323;15/08/2021;23;Male;Pants;Clothing;Winter;M;Violet
1324;16/08/2021;58;Male;Shorts;Clothing;Spring;M;Yellow
1325;17/08/2021;39;Male;Jewelry;Accessories;Summer;S;Orange
1326;18/08/2021;28;Male;Backpack;Accessories;Summer;L;Gold
1327;19/08/2021;14;Male;Shoes;Footwear;Spring;M;Indigo
1328;20/08/2021;52;Male;Coat;Outerwear;Winter;M;Turquoise
1329;21/08/2021;37;Male;Sweater;Clothing;Winter;M;Orange
1330;22/08/2021;70;Male;Gloves;Accessories;Fall;M;Indigo
1331;23/08/2021;30;Male;Handbag;Accessories;Fall;M;Charcoal
1332;24/08/2021;38;Male;Socks;Clothing;Spring;M;Lavender
1333;25/08/2021;66;Male;Hoodie;Clothing;Spring;S;Gold
1334;26/08/2021;29;Male;Pants;Clothing;Winter;M;Lavender
1335;27/08/2021;46;Male;Coat;Outerwear;Spring;S;White
1336;28/08/2021;56;Male;Boots;Footwear;Fall;M;Lavender
1337;29/08/2021;23;Male;Sneakers;Footwear;Spring;M;Charcoal
1338;30/08/2021;37;Male;Sweater;Clothing;Spring;L;Silver
1339;31/08/2021;56;Male;Handbag;Accessories;Winter;S;Yellow
1314;01/09/2021;36;Male;Belt;Accessories;Winter;L;Olive
1315;02/09/2021;14;Male;Belt;Accessories;Fall;M;Peach
1316;03/09/2021;26;Male;Hoodie;Clothing;Fall;XL;Yellow
1343;04/09/2021;57;Male;Sunglasses;Accessories;Summer;XL;Yellow
1344;05/09/2021;68;Male;Sneakers;Footwear;Spring;M;Indigo
1310;06/09/2021;56;Male;T shirt;Clothing;Fall;S;Violet
1346;07/09/2021;14;Male;Dress;Clothing;Fall;M;White
1347;08/09/2021;44;Male;Hoodie;Clothing;Winter;L;White
1320;09/09/2021;44;Male;Sweater;Clothing;Summer;M;Cyan
1310;10/09/2021;19;Male;Belt;Accessories;Spring;XL;Purple
1350;11/09/2021;21;Male;Socks;Clothing;Spring;XL;Black
1351;12/09/2021;31;Male;Sunglasses;Accessories;Fall;M;Orange
1352;13/09/2021;30;Male;Coat;Outerwear;Summer;L;Maroon
1353;14/09/2021;65;Male;Hat;Accessories;Spring;XL;Orange
1354;15/09/2021;39;Male;Pants;Clothing;Winter;M;Teal
1355;16/09/2021;64;Male;Backpack;Accessories;Spring;M;Gray
1356;17/09/2021;59;Male;Shorts;Clothing;Summer;M;Blue
1357;18/09/2021;10;Male;Jacket;Outerwear;Spring;M;Cyan
1358;19/09/2021;24;Male;Backpack;Accessories;Summer;S;Red
1359;20/09/2021;19;Male;Scarf;Accessories;Spring;XL;Pink
1360;21/09/2021;27;Male;Hoodie;Clothing;Winter;S;Cyan
1361;22/09/2021;56;Male;Skirt;Clothing;Fall;L;Black
1362;23/09/2021;10;Male;Dress;Clothing;Fall;M;Beige
1363;24/09/2021;15;Male;Coat;Outerwear;Fall;M;Gray
1364;25/09/2021;36;Male;Blouse;Clothing;Summer;L;Red
1365;26/09/2021;68;Male;Hat;Accessories;Fall;L;Yellow
1366;27/09/2021;28;Male;Handbag;Accessories;Winter;M;Magenta
1367;28/09/2021;10;Male;Belt;Accessories;Fall;M;Magenta
1368;29/09/2021;60;Male;Belt;Accessories;Fall;S;Black
1369;30/09/2021;21;Male;Shirt;Clothing;Summer;L;Orange
1370;01/10/2021;32;Male;Shoes;Footwear;Winter;M;Green
1371;02/10/2021;27;Male;Scarf;Accessories;Summer;L;Peach
1372;03/10/2021;14;Male;Pants;Clothing;Spring;M;Charcoal
1373;04/10/2021;64;Male;Blouse;Clothing;Fall;M;Gray
1374;05/10/2021;18;Male;Gloves;Accessories;Winter;L;Turquoise
1375;06/10/2021;22;Male;Handbag;Accessories;Fall;M;Red
1376;07/10/2021;16;Male;Sneakers;Footwear;Spring;L;Brown
1377;08/10/2021;57;Male;Sandals;Footwear;Spring;L;Pink
1378;09/10/2021;33;Male;Sunglasses;Accessories;Spring;L;Olive
1379;10/10/2021;37;Male;Jacket;Outerwear;Fall;XL;Lavender
1380;11/10/2021;21;Male;T shirt;Clothing;Fall;L;Purple
1381;12/10/2021;51;Male;Sneakers;Footwear;Winter;S;Beige
1382;13/10/2021;30;Male;Shoes;Footwear;Winter;L;Green
1383;14/10/2021;68;Male;Jacket;Outerwear;Winter;L;Brown
1384;15/10/2021;36;Male;Scarf;Accessories;Spring;M;Beige
1385;16/10/2021;46;Male;Sneakers;Footwear;Fall;M;Beige
1386;17/10/2021;15;Male;Jewelry;Accessories;Fall;M;Indigo
1387;18/10/2021;68;Male;Jacket;Outerwear;Fall;M;Silver
1388;19/10/2021;21;Male;Blouse;Clothing;Winter;M;Gold
1389;20/10/2021;62;Male;Dress;Clothing;Spring;M;Lavender
1390;21/10/2021;59;Male;Scarf;Accessories;Fall;L;Orange
1391;22/10/2021;25;Male;Hat;Accessories;Summer;M;Maroon
1392;23/10/2021;53;Male;Blouse;Clothing;Winter;S;White
1393;24/10/2021;31;Male;Gloves;Accessories;Spring;M;Yellow
1394;25/10/2021;46;Male;Gloves;Accessories;Spring;L;Yellow
1395;26/10/2021;26;Male;Coat;Outerwear;Fall;L;Magenta
1396;27/10/2021;47;Male;Scarf;Accessories;Spring;L;Turquoise
1397;28/10/2021;37;Male;Pants;Clothing;Winter;XL;Lavender
1398;29/10/2021;55;Male;Sunglasses;Accessories;Summer;S;Magenta
1399;30/10/2021;30;Male;Dress;Clothing;Summer;M;Cyan
1114;31/10/2021;19;Male;Hat;Accessories;Winter;M;Olive
1115;01/11/2021;36;Male;Backpack;Accessories;Fall;M;Red
1116;02/11/2021;23;Male;Sandals;Footwear;Fall;M;Blue
1143;03/11/2021;62;Male;Sunglasses;Accessories;Summer;L;White
1144;04/11/2021;26;Male;Backpack;Accessories;Spring;M;Peach
1110;05/11/2021;36;Male;Jewelry;Accessories;Winter;M;Charcoal
1146;06/11/2021;33;Male;Socks;Clothing;Winter;M;Peach
1147;07/11/2021;32;Male;Shirt;Clothing;Spring;L;Turquoise
1120;08/11/2021;56;Male;Handbag;Accessories;Spring;XL;Charcoal
1110;09/11/2021;58;Male;Blouse;Clothing;Winter;M;Yellow
1150;10/11/2021;34;Male;Backpack;Accessories;Spring;M;Blue
1151;11/11/2021;61;Male;Hat;Accessories;Summer;M;Purple
1152;12/11/2021;20;Male;Skirt;Clothing;Summer;L;Green
1153;13/11/2021;25;Male;Shorts;Clothing;Summer;M;Charcoal
1154;14/11/2021;51;Male;Blouse;Clothing;Fall;S;Indigo
1155;15/11/2021;29;Male;Socks;Clothing;Summer;M;Black
1156;16/11/2021;54;Male;Belt;Accessories;Winter;M;Blue
1157;17/11/2021;20;Male;Boots;Footwear;Summer;L;Silver
1158;18/11/2021;62;Male;Shorts;Clothing;Spring;S;Brown
1159;19/11/2021;18;Male;Shirt;Clothing;Summer;M;Violet
1160;20/11/2021;43;Male;Handbag;Accessories;Summer;M;Orange
1161;21/11/2021;22;Male;Jeans;Clothing;Summer;XL;Gray
1162;22/11/2021;68;Male;Dress;Clothing;Spring;S;Gold
1163;23/11/2021;44;Male;Dress;Clothing;Fall;L;Charcoal
1164;24/11/2021;51;Male;Sandals;Footwear;Fall;S;Black
1165;25/11/2021;66;Male;Jacket;Outerwear;Fall;S;Indigo
1166;26/11/2021;59;Male;Coat;Outerwear;Winter;S;White
1167;27/11/2021;60;Male;Pants;Clothing;Summer;M;Yellow
1168;28/11/2021;31;Male;Backpack;Accessories;Summer;S;Orange
1169;29/11/2021;20;Male;Blouse;Clothing;Summer;S;Green
1430;30/11/2021;24;Male;Skirt;Clothing;Fall;L;Gold
1431;01/12/2021;20;Male;Sandals;Footwear;Summer;S;Orange
1432;02/12/2021;39;Male;Pants;Clothing;Fall;M;Cyan
1433;03/12/2021;34;Male;Hat;Accessories;Winter;L;Black
1434;04/12/2021;70;Male;Hoodie;Clothing;Winter;L;Yellow
1435;05/12/2021;59;Male;Sweater;Clothing;Summer;L;Maroon
1436;06/12/2021;10;Male;Scarf;Accessories;Fall;XL;Black
1437;07/12/2021;35;Male;Sneakers;Footwear;Winter;M;Gray
1438;08/12/2021;69;Male;Boots;Footwear;Winter;XL;Orange
1439;09/12/2021;58;Male;Coat;Outerwear;Spring;M;Cyan
1154;10/12/2021;25;Male;Boots;Footwear;Summer;M;Magenta
1415;11/12/2021;27;Male;Sandals;Footwear;Spring;M;Pink
1416;12/12/2021;34;Male;Pants;Clothing;Summer;S;Turquoise
1443;13/12/2021;53;Male;Hoodie;Clothing;Spring;S;Violet
1444;14/12/2021;58;Male;Sandals;Footwear;Fall;L;Teal
1150;15/12/2021;32;Male;Sweater;Clothing;Fall;L;Pink
1446;16/12/2021;64;Male;Belt;Accessories;Fall;M;Gold
1447;17/12/2021;63;Male;Jeans;Clothing;Summer;XL;Red
1420;18/12/2021;23;Male;Hoodie;Clothing;Summer;S;Beige
1410;19/12/2021;64;Male;Boots;Footwear;Summer;M;Black
1100;20/12/2021;18;Male;Socks;Clothing;Winter;L;Lavender
1101;21/12/2021;25;Male;Dress;Clothing;Winter;S;Teal
1102;22/12/2021;54;Male;Jacket;Outerwear;Fall;M;Maroon
1103;23/12/2021;60;Male;Jacket;Outerwear;Spring;L;Blue
1104;24/12/2021;36;Male;Boots;Footwear;Winter;S;Teal
1105;25/12/2021;66;Male;Sneakers;Footwear;Winter;L;Maroon
1106;26/12/2021;60;Male;Pants;Clothing;Fall;L;Silver
1107;27/12/2021;59;Male;Coat;Outerwear;Spring;S;Olive
1108;28/12/2021;58;Male;Shirt;Clothing;Spring;S;Gray
1109;29/12/2021;35;Male;Sweater;Clothing;Spring;M;Peach
1460;30/12/2021;20;Male;Shoes;Footwear;Winter;L;Yellow
1461;31/12/2021;70;Male;Boots;Footwear;Fall;L;Violet
1462;01/01/2022;54;Male;Sunglasses;Accessories;Summer;S;Red
1463;02/01/2022;38;Male;Sneakers;Footwear;Summer;S;Charcoal
1464;03/01/2022;54;Male;Jewelry;Accessories;Summer;M;Beige
1465;04/01/2022;33;Male;Belt;Accessories;Winter;M;Peach
1466;05/01/2022;46;Male;Gloves;Accessories;Winter;XL;Violet
1467;06/01/2022;58;Male;Shorts;Clothing;Summer;M;Green
1468;07/01/2022;30;Male;Jewelry;Accessories;Winter;XL;Olive
1469;08/01/2022;16;Male;Gloves;Accessories;Fall;S;Silver
1470;09/01/2022;28;Male;Jewelry;Accessories;Winter;M;Purple
1471;10/01/2022;43;Male;Sandals;Footwear;Spring;M;Silver
1472;11/01/2022;31;Male;Jewelry;Accessories;Spring;S;Gray
1473;12/01/2022;39;Male;Hat;Accessories;Spring;L;Turquoise
1474;13/01/2022;69;Male;Shorts;Clothing;Fall;M;Violet
1475;14/01/2022;31;Male;Sweater;Clothing;Fall;S;Pink
1476;15/01/2022;44;Male;Blouse;Clothing;Spring;M;Teal
1477;16/01/2022;39;Male;Hat;Accessories;Fall;M;Magenta
1478;17/01/2022;24;Male;Belt;Accessories;Summer;XL;Silver
1479;18/01/2022;28;Male;Gloves;Accessories;Summer;M;Blue
1200;19/01/2022;20;Male;Coat;Outerwear;Spring;L;Black
1201;20/01/2022;39;Male;Jewelry;Accessories;Fall;M;Gold
1202;21/01/2022;64;Male;Skirt;Clothing;Spring;S;Gray
1203;22/01/2022;28;Male;Gloves;Accessories;Spring;S;Magenta
1204;23/01/2022;39;Male;Jewelry;Accessories;Summer;S;Yellow
1205;24/01/2022;10;Male;Shorts;Clothing;Summer;M;Teal
1206;25/01/2022;22;Male;Gloves;Accessories;Spring;L;Red
1207;26/01/2022;25;Male;Sneakers;Footwear;Spring;S;Yellow
1208;27/01/2022;14;Male;Skirt;Clothing;Summer;L;Black
1209;28/01/2022;23;Male;Hat;Accessories;Winter;L;Pink
1100;29/01/2022;24;Male;Jewelry;Accessories;Summer;XL;Magenta
1101;30/01/2022;66;Male;Sneakers;Footwear;Spring;L;Olive
1102;31/01/2022;27;Male;Shirt;Clothing;Summer;S;Black
1103;01/02/2022;62;Male;Jacket;Outerwear;Summer;M;Maroon
1104;02/02/2022;70;Male;Belt;Accessories;Fall;S;Gold
1105;03/02/2022;43;Male;T shirt;Clothing;Spring;M;Gray
1106;04/02/2022;10;Male;Jewelry;Accessories;Winter;M;Brown
1107;05/02/2022;63;Male;T shirt;Clothing;Winter;M;Purple
1108;06/02/2022;69;Male;Jacket;Outerwear;Spring;S;Magenta
1109;07/02/2022;59;Male;Sweater;Clothing;Summer;M;Teal
1500;08/02/2022;19;Male;Boots;Footwear;Fall;S;Olive
1501;09/02/2022;63;Male;Jeans;Clothing;Summer;L;Maroon
1502;10/02/2022;37;Male;Jeans;Clothing;Spring;XL;Silver
1503;11/02/2022;37;Male;Pants;Clothing;Summer;M;Black
1504;12/02/2022;50;Male;Jacket;Outerwear;Fall;M;Maroon
1505;13/02/2022;60;Male;Jacket;Outerwear;Winter;M;Teal
1506;14/02/2022;46;Male;Belt;Accessories;Summer;M;Teal
1507;15/02/2022;35;Male;Shirt;Clothing;Fall;L;Beige
1508;16/02/2022;66;Male;Dress;Clothing;Winter;S;Maroon
1509;17/02/2022;35;Male;Blouse;Clothing;Spring;L;Beige
1510;18/02/2022;20;Male;Dress;Clothing;Summer;XL;White
1511;19/02/2022;55;Male;Blouse;Clothing;Fall;XL;Gray
1512;20/02/2022;34;Male;Dress;Clothing;Winter;M;Violet
1513;21/02/2022;60;Male;Sneakers;Footwear;Winter;L;Silver
1514;22/02/2022;22;Male;Socks;Clothing;Spring;M;Red
1515;23/02/2022;26;Male;Shoes;Footwear;Winter;L;Brown
1516;24/02/2022;39;Male;Jeans;Clothing;Fall;S;Turquoise
1517;25/02/2022;20;Male;Jeans;Clothing;Winter;L;Indigo
1518;26/02/2022;57;Male;Gloves;Accessories;Spring;M;Violet
1519;27/02/2022;68;Male;Belt;Accessories;Winter;M;Yellow
1520;28/02/2022;50;Male;Sunglasses;Accessories;Fall;L;Cyan
1521;01/03/2022;21;Male;Hat;Accessories;Summer;M;Brown
1522;02/03/2022;29;Male;Backpack;Accessories;Summer;M;White
1523;03/03/2022;38;Male;Shorts;Clothing;Spring;L;Yellow
1524;04/03/2022;54;Male;Socks;Clothing;Summer;M;White
1525;05/03/2022;22;Male;Socks;Clothing;Summer;L;Pink
1526;06/03/2022;29;Male;Belt;Accessories;Winter;M;Indigo
1527;07/03/2022;15;Male;Jacket;Outerwear;Summer;L;White
1528;08/03/2022;26;Male;Hat;Accessories;Fall;L;Red
1529;09/03/2022;69;Male;T shirt;Clothing;Spring;S;Red
1530;10/03/2022;20;Male;Backpack;Accessories;Winter;M;Lavender
1531;11/03/2022;59;Male;Coat;Outerwear;Spring;M;Teal
1532;12/03/2022;63;Male;Backpack;Accessories;Spring;S;Violet
1533;13/03/2022;68;Male;Jacket;Outerwear;Winter;S;Silver
1534;14/03/2022;50;Male;Shoes;Footwear;Summer;M;Gold
1535;15/03/2022;55;Male;Blouse;Clothing;Summer;M;Green
1536;16/03/2022;36;Male;Sandals;Footwear;Fall;S;Turquoise
1537;17/03/2022;18;Male;Sunglasses;Accessories;Summer;M;Indigo
1538;18/03/2022;68;Male;Shoes;Footwear;Spring;L;Black
1539;19/03/2022;56;Male;Dress;Clothing;Fall;L;Charcoal
1514;20/03/2022;32;Male;Belt;Accessories;Spring;M;Turquoise
1515;21/03/2022;28;Male;Shorts;Clothing;Winter;M;Red
1516;22/03/2022;24;Male;Handbag;Accessories;Winter;S;Indigo
1543;23/03/2022;59;Male;Blouse;Clothing;Winter;M;Maroon
1544;24/03/2022;56;Male;Jeans;Clothing;Fall;M;Indigo
1510;25/03/2022;30;Male;Jewelry;Accessories;Spring;M;Maroon
1546;26/03/2022;20;Male;Belt;Accessories;Winter;M;Black
1547;27/03/2022;60;Male;Sneakers;Footwear;Summer;XL;Purple
1520;28/03/2022;46;Male;Hat;Accessories;Summer;L;Teal
1510;29/03/2022;69;Male;Dress;Clothing;Summer;M;Silver
1550;30/03/2022;19;Male;Sneakers;Footwear;Spring;M;Black
1551;31/03/2022;66;Male;Sunglasses;Accessories;Summer;S;Black
1552;01/04/2022;64;Male;Handbag;Accessories;Summer;M;Olive
1553;02/04/2022;54;Male;Blouse;Clothing;Spring;L;Purple
1554;03/04/2022;27;Male;Blouse;Clothing;Spring;M;Indigo
1555;04/04/2022;64;Male;Shorts;Clothing;Winter;S;Lavender
1556;05/04/2022;43;Male;Shorts;Clothing;Winter;S;Cyan
1557;06/04/2022;43;Male;Hoodie;Clothing;Fall;M;Gold
1558;07/04/2022;27;Male;Backpack;Accessories;Fall;L;Magenta
1559;08/04/2022;35;Male;Sunglasses;Accessories;Fall;XL;Teal
1560;09/04/2022;43;Male;Scarf;Accessories;Fall;L;Beige
1561;10/04/2022;57;Male;Hat;Accessories;Winter;M;Teal
1562;11/04/2022;50;Male;Scarf;Accessories;Summer;M;Indigo
1563;12/04/2022;37;Male;Scarf;Accessories;Winter;M;Purple
1564;13/04/2022;68;Male;Pants;Clothing;Fall;M;Teal
1565;14/04/2022;22;Male;Backpack;Accessories;Summer;XL;Turquoise
1566;15/04/2022;58;Male;Sunglasses;Accessories;Fall;L;Peach
1567;16/04/2022;20;Male;Sneakers;Footwear;Winter;S;Green
1568;17/04/2022;30;Male;Backpack;Accessories;Spring;M;Turquoise
1569;18/04/2022;51;Male;Sneakers;Footwear;Spring;L;Yellow
1570;19/04/2022;20;Male;Skirt;Clothing;Summer;M;Orange
1571;20/04/2022;30;Male;Pants;Clothing;Winter;L;Brown
1572;21/04/2022;28;Male;Jewelry;Accessories;Winter;L;Silver
1573;22/04/2022;37;Male;Skirt;Clothing;Summer;L;White
1574;23/04/2022;36;Male;T shirt;Clothing;Summer;L;Indigo
1575;24/04/2022;18;Male;Skirt;Clothing;Spring;S;Magenta
1576;25/04/2022;52;Male;Shirt;Clothing;Spring;M;Turquoise
1577;26/04/2022;56;Male;Dress;Clothing;Spring;M;White
1578;27/04/2022;68;Male;Boots;Footwear;Spring;S;Olive
1579;28/04/2022;62;Male;Pants;Clothing;Winter;S;Maroon
1580;29/04/2022;35;Male;Jacket;Outerwear;Summer;M;Violet
1581;30/04/2022;65;Male;Sneakers;Footwear;Summer;L;Cyan
1582;01/05/2022;69;Male;Jewelry;Accessories;Fall;L;Teal
1583;02/05/2022;28;Male;Belt;Accessories;Spring;L;Red
1584;03/05/2022;37;Male;Scarf;Accessories;Summer;XL;Yellow
1585;04/05/2022;15;Male;Blouse;Clothing;Spring;S;Silver
1586;05/05/2022;37;Male;Sweater;Clothing;Fall;M;Charcoal
1587;06/05/2022;25;Male;Boots;Footwear;Fall;M;Purple
1588;07/05/2022;15;Male;Socks;Clothing;Summer;M;Beige
1589;08/05/2022;20;Male;Belt;Accessories;Winter;L;Cyan
1590;09/05/2022;16;Male;Sneakers;Footwear;Summer;M;Silver
1591;10/05/2022;54;Male;Jeans;Clothing;Winter;S;Pink
1592;11/05/2022;18;Male;Skirt;Clothing;Winter;L;Gold
1593;12/05/2022;56;Male;Shoes;Footwear;Summer;M;Cyan
1594;13/05/2022;61;Male;Dress;Clothing;Spring;M;Black
1595;14/05/2022;14;Male;Handbag;Accessories;Summer;XL;Charcoal
1596;15/05/2022;34;Male;Backpack;Accessories;Spring;S;Magenta
1597;16/05/2022;16;Male;Jewelry;Accessories;Fall;S;Pink
1598;17/05/2022;43;Male;Hat;Accessories;Winter;XL;Maroon
1599;18/05/2022;47;Male;Jewelry;Accessories;Fall;M;Teal
1600;19/05/2022;20;Male;Shirt;Clothing;Winter;M;Orange
1601;20/05/2022;20;Male;Boots;Footwear;Spring;S;Yellow
1602;21/05/2022;65;Male;Shirt;Clothing;Spring;XL;Red
1603;22/05/2022;54;Male;Sunglasses;Accessories;Winter;S;Charcoal
1604;23/05/2022;23;Male;Shorts;Clothing;Summer;L;Black
1605;24/05/2022;18;Male;Sweater;Clothing;Summer;M;White
1606;25/05/2022;70;Male;Belt;Accessories;Winter;M;Lavender
1607;26/05/2022;55;Male;T shirt;Clothing;Spring;S;White
1608;27/05/2022;10;Male;Shorts;Clothing;Fall;S;Gray
