sales_id;price;discount;discount_value
3204;621040;0.01;6210
3205;1379480;0.06;82769
3206;420800;0.07;29456
3207;323540;0.01;3235
3208;119700;0.03;3591
3209;3322080;0.04;132883
3210;988680;0.05;49434
3211;4300500;0.06;258030
3212;7258235;0.06;435494
3213;293020;0.04;11721
3214;16633520;0.05;831676
3215;4160070;0.1;416007
3216;1575120;0.0;0
3217;1131820;0.05;56591
3218;196780;0.01;1968
3219;130780;0.09;11770
3220;4304808;0.1;430481
3221;9338380;0.06;560303
3222;4787260;0.04;191490
3223;41000;0.06;2460
3224;153200;0.01;1532
3225;443720;0.09;39935
3226;1985900;0.04;79436
3227;589560;0.05;29478
3228;565420;0.09;50888
3229;32344880;0.03;970346
3230;9467400;0.0;0
3231;397560;0.02;7951
3232;4412340;0.02;88247
3233;769480;0.01;7695
3234;267880;0.08;21430
3235;185260;0.05;9263
3236;42125820;0.01;421258
3237;44260;0.07;3098
3238;7363499;0.01;73635
3239;4600900;0.02;92018
3240;2850120;0.1;285012
3241;62700;0.03;1881
3242;22115200;0.08;1769216
3243;20891900;0.07;1462433
3244;132660;0.03;3980
3245;395148;0.05;19757
3246;9871440;0.07;691001
3247;302980;0.0;0
3248;171700;0.03;5151
3249;344300;0.02;6886
3250;1544535;0.02;30891
3251;3535760;0.07;247503
3252;5275560;0.04;211022
3253;585616;0.05;29281
3254;2321100;0.05;116055
3255;212120;0.08;16970
3256;263220;0.01;2632
3257;20245440;0.07;1417181
3258;2116860;0.02;42337
3259;598160;0.03;17945
3260;754426;0.02;15089
3261;280140;0.04;11206
3262;79360;0.09;7142
3263;702540;0.08;56203
3264;99780;0.06;5987
3265;1199040;0.04;47962
3266;7324320;0.01;73243
3267;3352880;0.02;67058
3268;254980;0.08;20398
3269;126854;0.07;8880
3270;110000;0.05;5500
3271;349100;0.05;17455
3272;148680;0.05;7434
3273;1679400;0.07;117558
3274;1491980;0.02;29840
3275;947971;0.06;56878
3276;3096860;0.02;61937
3277;4371907;0.1;437191
3278;515820;0.0;0
3279;12433200;0.02;248664
3280;1531920;0.1;153192
3281;205800;0.07;14406
3282;4349920;0.05;217496
3283;102060;0.09;9185
3284;1100580;0.03;33017
3285;125680;0.06;7541
3286;14313120;0.03;429394
3287;12963900;0.09;1166751
3288;4938300;0.04;197532
3289;926840;0.08;74147
3290;1994000;0.09;179460
3291;4715817;0.06;282949
3292;145340;0.04;5814
3293;198160;0.01;1982
3294;51440;0.04;2058
3295;408420;0.04;16337
3296;447760;0.03;13433
3297;262540;0.1;26254
3298;157440;0.1;15744
3299;1577700;0.06;94662
3300;133200;0.08;10656
3301;141260;0.1;14126
3302;179500;0.03;5385
3303;956760;0.09;86108
3304;494300;0.07;34601
3305;629860;0.0;0
3306;230480;0.03;6914
3307;1947724;0.1;194772
3308;3249340;0.04;129974
3309;232120;0.1;23212
3310;78840;0.06;4730
3311;754040;0.0;0
3312;274140;0.09;24673
3313;5925920;0.02;118518
3314;68320;0.09;6149
3315;489800;0.06;29388
3316;250546;0.02;5011
3317;418660;0.01;4187
3318;531220;0.1;53122
3319;4078660;0.08;326293
3320;5685080;0.05;284254
3321;80480;0.1;8048
3322;197540;0.07;13828
3323;347400;0.02;6948
3324;1228300;0.03;36849
3325;2920840;0.04;116834
3326;5203581;0.02;104072
3327;2454360;0.0;0
3328;8557220;0.07;599005
3329;21880;0.08;1750
3330;410220;0.06;24613
3331;22072320;0.05;1103616
3332;231420;0.08;18514
3333;9174600;0.08;733968
3334;350460;0.04;14018
3335;449160;0.03;13475
3336;686720;0.08;54938
3337;4955980;0.0;0
3338;595520;0.07;41686
3339;514820;0.09;46334
3340;482860;0.01;4829
3341;188640;0.06;11318
3342;306540;0.08;24523
3343;1343560;0.1;134356
3344;2215280;0.06;132917
3345;2239820;0.08;179186
3346;7069120;0.03;212074
3347;442660;0.0;0
3348;148140;0.04;5926
3349;1710060;0.08;136805
3350;150380;0.05;7519
3351;2056320;0.07;143942
3352;692460;0.0;0
3353;498480;0.06;29909
3354;267700;0.03;8031
3355;15655020;0.05;782751
3356;140260;0.02;2805
3357;391500;0.02;7830
3358;370320;0.02;7406
3359;575220;0.02;11504
3360;62260;0.06;3736
3361;14403780;0.09;1296340
3362;6313200;0.1;631320
3363;4080780;0.07;285655
3364;545785;0.01;5458
3365;246220;0.06;14773
3366;83040;0.06;4982
3367;10641140;0.02;212823
3368;6454760;0.05;322738
3369;208920;0.01;2089
3370;224940;0.0;0
3371;7063500;0.0;0
3372;173380;0.0;0
3373;314520;0.06;18871
3374;375275;0.03;11258
3375;170720;0.09;15365
3376;1343500;0.07;94045
3377;2070400;0.08;165632
3378;227600;0.07;15932
3379;133840;0.01;1338
3380;323740;0.04;12950
3381;90760;0.07;6353
3382;247840;0.09;22306
3383;14300;0.03;429
3384;384420;0.07;26909
3385;415080;0.03;12452
3386;185540;0.06;11132
3387;260320;0.0;0
3388;185060;0.01;1851
3389;2969780;0.03;89093
3390;488780;0.08;39102
3391;350700;0.1;35070
3392;94240;0.09;8482
3393;1130020;0.1;113002
3394;251560;0.02;5031
3395;97500;0.08;7800
3396;847900;0.0;0
3397;1240460;0.06;74428
3398;237320;0.05;11866
3399;12854360;0.09;1156892
3400;15683140;0.05;784157
3401;414840;0.04;16594
3402;922800;0.03;27684
3403;556200;0.09;50058
3404;171780;0.08;13742
3405;9134720;0.07;639430
3406;20827340;0.04;833094
3407;1337600;0.04;53504
3408;1283780;0.03;38513
3409;42411000;0.1;4241100
3410;48180;0.04;1927
3411;1203560;0.05;60178
3412;121340;0.08;9707
3413;598140;0.1;59814
3414;4334100;0.02;86682
3415;472340;0.09;42511
3416;304620;0.03;9139
3417;7165580;0.0;0
3418;298800;0.06;17928
3419;607940;0.1;60794
3420;32539640;0.08;2603171
3421;46600240;0.06;2796014
3422;662740;0.03;19882
3423;222080;0.08;17766
3424;207100;0.03;6213
3425;602240;0.0;0
3426;3752180;0.02;75044
3427;38923600;0.06;2335416
3428;71360;0.01;714
3429;12138100;0.05;606905
3430;68360;0.06;4102
3431;388700;0.0;0
3432;827660;0.08;66213
3433;7202140;0.04;288086
3434;936960;0.07;65587
3435;397400;0.1;39740
3436;1902660;0.0;0
3437;31440;0.0;0
3438;1050800;0.08;84064
3439;199300;0.01;1993
3440;28300;0.1;2830
3441;171480;0.03;5144
3442;1057060;0.05;52853
3443;7698340;0.06;461900
3444;2416700;0.0;0
3445;139940;0.01;1399
3446;398960;0.08;31917
3447;1851600;0.01;18516
3448;2487040;0.08;198963
3449;3865160;0.1;386516
3450;1203140;0.09;108283
3451;599320;0.08;47946
3452;751140;0.02;15023
3453;1273400;0.1;127340
3454;285880;0.03;8576
3455;3183780;0.02;63676
3456;638780;0.03;19163
3457;4758657;0.09;428279
3458;8693960;0.05;434698
3459;291520;0.0;0
3460;19514960;0.07;1366047
3461;175820;0.05;8791
3462;11648020;0.1;1164802
3463;2374305;0.03;71229
3464;828220;0.08;66258
3465;9599577;0.09;863962
3466;244840;0.08;19587
3467;611520;0.1;61152
3468;819940;0.07;57396
3469;2915560;0.04;116622
3470;11230800;0.07;786156
3471;3384060;0.1;338406
3472;2783529;0.08;222682
3473;19408740;0.03;582262
3474;285760;0.08;22861
3475;1752020;0.07;122641
3476;211880;0.07;14832
3477;2674160;0.1;267416
3478;1678380;0.0;0
3479;17347800;0.1;1734780
3480;311780;0.1;31178
3481;335100;0.03;10053
3482;509780;0.09;45880
3483;940220;0.08;75218
3484;391020;0.03;11731
3485;190111;0.1;19011
3486;135940;0.06;8156
3487;31200;0.09;2808
3488;127700;0.04;5108
3489;295420;0.05;14771
3490;2327500;0.05;116375
3491;5089460;0.02;101789
3492;8562260;0.05;428113
3493;3559740;0.01;35597
3494;230040;0.0;0
3495;1411700;0.04;56468
3496;454820;0.06;27289
3497;81500;0.03;2445
3498;106640;0.07;7465
3499;172580;0.02;3452
3500;3435760;0.05;171788
3501;58640;0.08;4691
3502;1133320;0.1;113332
3503;269660;0.07;18876
3504;20697460;0.09;1862771
3505;2517940;0.1;251794
3506;1661060;0.01;16611
3507;1599680;0.08;127974
3508;84460;0.1;8446
3509;8017455;0.0;0
3510;21880;0.1;2188
3511;410860;0.0;0
3512;665100;0.1;66510
3513;932720;0.07;65290
3514;260720;0.02;5214
3515;90480;0.01;905
3516;2839660;0.07;198776
3517;309240;0.04;12370
3518;958260;0.05;47913
3519;3437740;0.02;68755
3520;2386200;0.09;214758
3521;2016680;0.09;181501
3522;1068600;0.05;53430
3523;340800;0.02;6816
3524;18119800;0.07;1268386
3525;2619060;0.06;157144
3526;7817300;0.06;469038
3527;82500;0.02;1650
3528;589780;0.09;53080
3529;4008240;0.1;400824
3530;4106758;0.1;410676
3531;577820;0.08;46226
3532;277700;0.08;22216
3533;82360;0.1;8236
3534;3470703;0.08;277656
3535;509380;0.06;30563
3536;36632600;0.06;2197956
3537;412180;0.0;0
3538;640520;0.01;6405
3539;180740;0.05;9037
3540;1245440;0.0;0
3541;4260440;0.09;383440
3542;302100;0.09;27189
3543;2368220;0.07;165775
3544;164840;0.07;11539
3545;3815420;0.0;0
3546;6898520;0.1;689852
3547;29680;0.08;2374
3548;1902620;0.06;114157
3549;24087760;0.07;1686143
3550;379200;0.02;7584
3551;1057200;0.01;10572
3552;2780980;0.01;27810
3553;256620;0.05;12831
3554;165120;0.01;1651
3555;3683200;0.01;36832
3556;952620;0.07;66683
3557;338960;0.03;10169
3558;1163040;0.03;34891
3559;1886880;0.08;150950
3560;14529280;0.06;871757
3561;1704100;0.1;170410
3562;418600;0.01;4186
3563;400480;0.0;0
3564;11691640;0.1;1169164
3565;1413060;0.0;0
3566;2077980;0.0;0
3567;457640;0.03;13729
3568;2703520;0.03;81106
3569;24250280;0.08;1940022
3570;4189956;0.06;251397
3571;903620;0.05;45181
3572;991600;0.03;29748
3573;475080;0.04;19003
3574;877320;0.01;8773
3575;433020;0.02;8660
3576;323920;0.0;0
3577;1175840;0.09;105826
3578;1900928;0.02;38019
3579;117260;0.0;0
3580;44740;0.04;1790
3581;35707280;0.02;714146
3582;1079320;0.0;0
3583;9241060;0.0;0
3584;5005340;0.1;500534
3585;6033700;0.05;301685
3586;12190280;0.06;731417
3587;501200;0.1;50120
3588;215260;0.0;0
3589;137460;0.07;9622
3590;8718000;0.02;174360
3591;6092020;0.08;487362
3592;1273000;0.01;12730
3593;24146120;0.03;724384
3594;356880;0.03;10706
3595;944700;0.03;28341
3596;1010020;0.06;60601
3597;1960140;0.09;176413
3598;706500;0.02;14130
3599;60200;0.09;5418
3600;9094520;0.0;0
3601;860660;0.08;68853
3602;256540;0.0;0
3603;584681;0.01;5847
3604;506520;0.02;10130
3605;6723517;0.04;268941
3606;235680;0.04;9427
3607;2668100;0.06;160086
3608;1175760;0.0;0
3609;4415800;0.02;88316
3610;3519300;0.06;211158
3611;1016760;0.06;61006
3612;3823380;0.07;267637
3613;57640;0.0;0
3614;1702340;0.07;119164
3615;136060;0.05;6803
3616;5134260;0.02;102685
3617;2488020;0.0;0
3618;2614368;0.03;78431
3619;872600;0.08;69808
3620;188700;0.1;18870
3621;3858380;0.04;154335
3622;117720;0.03;3532
3623;13784140;0.05;689207
3624;1602900;0.01;16029
3625;11037063;0.1;1103706
3626;376940;0.03;11308
3627;326540;0.04;13062
3628;1668431;0.02;33369
3629;27869060;0.1;2786906
3630;269360;0.1;26936
3631;7342283;0.02;146846
3632;10891984;0.08;871359
3633;2338520;0.02;46770
3634;272900;0.1;27290
3635;407140;0.01;4071
3636;575500;0.02;11510
3637;343540;0.01;3435
3638;72860;0.04;2914
3639;4346520;0.0;0
3640;3217740;0.07;225242
3641;323120;0.0;0
3642;1834620;0.05;91731
3643;258980;0.04;10359
3644;177680;0.08;14214
3645;2823160;0.01;28232
3646;338360;0.09;30452
3647;154380;0.03;4631
3648;14447180;0.07;1011303
3649;2614000;0.02;52280
3650;4708300;0.03;141249
3651;3116360;0.0;0
3652;2741120;0.1;274112
3653;2745891;0.0;0
3654;176040;0.0;0
3655;763380;0.04;30535
3656;2018840;0.02;40377
3657;2060180;0.09;185416
3658;177400;0.06;10644
3659;18214540;0.07;1275018
3660;142780;0.09;12850
3661;3193720;0.05;159686
3662;6600432;0.1;660043
3663;502600;0.1;50260
3664;453360;0.04;18134
3665;802280;0.1;80228
3666;934800;0.01;9348
3667;43064520;0.09;3875807
3668;1419080;0.07;99336
3669;1212797;0.09;109152
3670;2216732;0.05;110837
3671;1468500;0.08;117480
3672;1482980;0.08;118638
3673;1536820;0.1;153682
3674;1200440;0.08;96035
3675;250420;0.01;2504
3676;4880520;0.0;0
3677;338800;0.1;33880
3678;13888184;0.06;833291
3679;133660;0.02;2673
3680;546280;0.02;10926
3681;114700;0.06;6882
3682;729380;0.06;43763
3683;25447900;0.08;2035832
3684;545260;0.04;21810
3685;1092800;0.1;109280
3686;1345860;0.0;0
3687;219840;0.06;13190
3688;300580;0.03;9017
3689;7000980;0.09;630088
3690;446680;0.1;44668
3691;760560;0.08;60845
3692;135680;0.07;9498
3693;244700;0.02;4894
3694;55780;0.08;4462
3695;86920;0.0;0
3696;7150460;0.04;286018
3697;1324320;0.07;92702
3698;11284360;0.09;1015592
3699;266080;0.07;18626
3700;1108420;0.05;55421
3701;1551480;0.02;31030
3702;135440;0.01;1354
3703;1751040;0.09;157594
3704;811060;0.04;32442
3705;44140;0.07;3090
3706;3732240;0.07;261257
3707;1044980;0.08;83598
3708;25220;0.07;1765
3709;149500;0.06;8970
3710;2222016;0.09;199981
3711;31280;0.08;2502
3712;2973440;0.0;0
3713;55660;0.09;5009
3714;5014960;0.04;200598
3715;300320;0.09;27029
3716;837860;0.03;25136
3717;1352880;0.07;94702
3718;15359024;0.0;0
3719;10148140;0.0;0
3720;154820;0.05;7741
3721;1228280;0.09;110545
3722;446400;0.1;44640
3723;203800;0.0;0
3724;26840;0.03;805
3725;641140;0.09;57703
3726;277420;0.09;24968
3727;58372980;0.05;2918649
3728;107580;0.03;3227
3729;709920;0.07;49694
3730;918160;0.04;36726
3731;387400;0.06;23244
3732;13460140;0.05;673007
3733;1106683;0.08;88535
3734;305040;0.03;9151
3735;87080;0.0;0
3736;660540;0.07;46238
3737;896733;0.03;26902
3738;1683020;0.05;84151
3739;142140;0.08;11371
3740;352560;0.07;24679
3741;17436920;0.09;1569323
3742;975960;0.01;9760
3743;509840;0.1;50984
3744;14093220;0.08;1127458
3745;29480;0.08;2358
3746;846280;0.03;25388
3747;266300;0.05;13315
3748;57260;0.09;5153
3749;2678048;0.03;80341
3750;1450860;0.0;0
3751;261920;0.05;13096
3752;22079500;0.06;1324770
3753;63540;0.04;2542
3754;1654940;0.0;0
3755;14034840;0.08;1122787
3756;1302900;0.07;91203
3757;1072500;0.06;64350
3758;379980;0.03;11399
3759;402120;0.08;32170
3760;918520;0.08;73482
3761;820700;0.1;82070
3762;1802748;0.01;18027
3763;1027000;0.02;20540
3764;365780;0.07;25605
3765;297300;0.1;29730
3766;11260;0.03;338
3767;379460;0.01;3795
3768;4341220;0.01;43412
3769;7038240;0.09;633442
3770;7901200;0.02;158024
3771;508240;0.06;30494
3772;12144375;0.09;1092994
3773;3872900;0.1;387290
3774;5578060;0.05;278903
3775;807760;0.07;56543
3776;6582260;0.09;592403
3777;4666120;0.08;373290
3778;535160;0.03;16055
3779;1111360;0.01;11114
3780;973260;0.03;29198
3781;2806054;0.1;280605
3782;376760;0.04;15070
3783;1763002;0.02;35260
3784;277820;0.09;25004
3785;325140;0.02;6503
3786;392440;0.05;19622
3787;1341300;0.08;107304
3788;5594820;0.06;335689
3789;179860;0.03;5396
3790;681904;0.09;61371
3791;1663161;0.01;16632
3792;675220;0.03;20257
3793;197640;0.09;17788
3794;392140;0.05;19607
3795;26900;0.0;0
3796;93100;0.0;0
3797;2999055;0.09;269915
3798;3835220;0.03;115057
3799;4985940;0.06;299156
3800;1151780;0.06;69107
3801;344460;0.02;6889
3802;941480;0.04;37659
3803;365840;0.06;21950
3804;6723680;0.08;537894
3805;1974635;0.04;78985
3806;281120;0.04;11245
3807;2372120;0.09;213491
3808;7745268;0.02;154905
3809;1046840;0.06;62810
3810;1245640;0.0;0
3811;11890735;0.08;951259
3812;240060;0.0;0
3813;71160;0.04;2846
3814;306560;0.05;15328
3815;279900;0.04;11196
3816;184280;0.01;1843
3817;6043280;0.07;423030
3818;35780;0.0;0
3819;3121234;0.04;124849
3820;678700;0.03;20361
3821;1698920;0.04;67957
3822;607380;0.05;30369
3823;233680;0.1;23368
3824;2411460;0.07;168802
3825;5593340;0.01;55933
3826;708900;0.01;7089
3827;1544824;0.03;46345
3828;63900;0.1;6390
3829;1534680;0.04;61387
3830;11108072;0.09;999726
3831;1354860;0.1;135486
3832;6710308;0.0;0
3833;1129700;0.09;101673
3834;7143680;0.01;71437
3835;360540;0.01;3605
3836;527260;0.03;15818
3837;2157160;0.03;64715
3838;2006860;0.01;20069
3839;5558400;0.02;111168
3840;16951924;0.05;847596
3841;313640;0.03;9409
3842;5021420;0.01;50214
3843;1976840;0.09;177916
3844;202500;0.05;10125
3845;57460;0.0;0
3846;1730420;0.07;121129
3847;5321221;0.03;159637
3848;131040;0.07;9173
3849;883980;0.08;70718
3850;2542095;0.0;0
3851;2788720;0.0;0
3852;751480;0.05;37574
3853;249300;0.01;2493
3854;7661680;0.1;766168
3855;274760;0.06;16486
3856;593640;0.07;41555
3857;3603900;0.03;108117
3858;3427600;0.05;171380
3859;421800;0.03;12654
3860;13536320;0.03;406090
3861;299280;0.05;14964
3862;1140480;0.01;11405
3863;517080;0.1;51708
3864;151480;0.1;15148
3865;2461660;0.0;0
3866;1819442;0.01;18194
3867;407060;0.06;24424
3868;126940;0.0;0
3869;1120060;0.04;44802
3870;647820;0.09;58304
3871;557300;0.05;27865
3872;1733460;0.1;173346
3873;8976527;0.06;538592
3874;82686420;0.09;7441778
3875;546760;0.06;32806
3876;27000;0.04;1080
3877;538700;0.07;37709
3878;137880;0.0;0
3879;2208560;0.08;176685
3880;13730380;0.09;1235734
3881;349620;0.07;24473
3882;524580;0.09;47212
3883;804980;0.0;0
3884;16426740;0.02;328535
3885;631584;0.1;63158
3886;23520;0.1;2352
3887;396860;0.01;3969
3888;1513459;0.07;105942
3889;7964840;0.04;318594
3890;2228840;0.09;200596
3891;1507500;0.1;150750
3892;1678140;0.06;100688
3893;811660;0.06;48700
3894;10588960;0.03;317669
3895;2261612;0.04;90464
3896;922100;0.04;36884
3897;410640;0.08;32851
3898;515320;0.05;25766
3899;5541580;0.02;110832
3900;10602400;0.01;106024
3901;42020;0.0;0
3902;540500;0.02;10810
3903;2305260;0.03;69158
3904;3421300;0.01;34213
3905;171240;0.07;11987
3906;10882120;0.06;652927
3907;140900;0.1;14090
3908;258360;0.04;10334
3909;765300;0.03;22959
3910;491640;0.08;39331
3911;311848;0.09;28066
3912;68460;0.02;1369
3913;15295940;0.05;764797
3914;89680;0.09;8071
3915;3008020;0.05;150401
3916;1775960;0.04;71038
3917;940780;0.08;75262
3918;624100;0.04;24964
3919;1090080;0.05;54504
3920;183880;0.01;1839
3921;134440;0.05;6722
3922;225580;0.06;13535
3923;12713360;0.03;381401
3924;341640;0.0;0
3925;164180;0.02;3284
3926;599700;0.03;17991
3927;127060;0.1;12706
3928;96100;0.01;961
3929;6747419;0.01;67474
3930;24686140;0.02;493723
3931;1624420;0.06;97465
3932;31220;0.03;937
3933;6903700;0.05;345185
3934;109180;0.0;0
3935;570020;0.01;5700
3936;277340;0.08;22187
3937;1359300;0.0;0
3938;825240;0.08;66019
3939;7660280;0.1;766028
3940;149740;0.02;2995
3941;431520;0.09;38837
3942;589820;0.03;17695
3943;263300;0.01;2633
3944;1500780;0.04;60031
3945;1676800;0.02;33536
3946;96080;0.09;8647
3947;260760;0.08;20861
3948;667360;0.01;6674
3949;3064964;0.1;306496
3950;567140;0.02;11343
3951;7348160;0.01;73482
3952;3113220;0.06;186793
3953;1725280;0.08;138022
3954;4247280;0.03;127418
3955;5937320;0.07;415612
3956;127920;0.05;6396
3957;29480;0.06;1769
3958;405780;0.07;28405
3959;904780;0.08;72382
3960;130620;0.0;0
3961;147400;0.06;8844
3962;142480;0.03;4274
3963;3233320;0.0;0
3964;474300;0.0;0
3965;13178608;0.02;263572
3966;273000;0.05;13650
3967;500752;0.01;5008
3968;10592380;0.1;1059238
3969;461940;0.08;36955
3970;648560;0.07;45399
3971;1092020;0.01;10920
3972;3572080;0.1;357208
3973;49540;0.1;4954
3974;200680;0.0;0
3975;326280;0.07;22840
3976;85320;0.09;7679
3977;374360;0.09;33692
3978;101600;0.09;9144
3979;135460;0.1;13546
3980;1708460;0.01;17085
3981;11020460;0.01;110205
3982;25816800;0.03;774504
3983;954320;0.02;19086
3984;1326480;0.01;13265
3985;1982720;0.1;198272
3986;1606220;0.08;128498
3987;34069840;0.09;3066286
3988;5200880;0.03;156026
3989;2495719;0.01;24957
3990;7520613;0.05;376031
3991;637880;0.1;63788
3992;2187271;0.05;109364
3993;651160;0.06;39070
3994;534120;0.02;10682
3995;3220580;0.04;128823
3996;714020;0.01;7140
3997;1264100;0.09;113769
3998;1201720;0.09;108155
3999;552600;0.02;11052
4000;5786620;0.1;578662
4001;4665191;0.07;326563
4002;923780;0.05;46189
4003;395120;0.02;7902
4004;372040;0.01;3720
4005;1935560;0.04;77422
4006;6082660;0.02;121653
4007;628420;0.0;0
4008;2695260;0.07;188668
4009;240440;0.07;16831
4010;132180;0.09;11896
4011;3194740;0.02;63895
4012;994800;0.05;49740
4013;473980;0.06;28439
4014;179420;0.04;7177
4015;3407701;0.0;0
4016;374740;0.09;33727
4017;712180;0.05;35609
4018;325160;0.0;0
4019;992300;0.03;29769
4020;1133060;0.06;67984
4021;972860;0.0;0
4022;263420;0.1;26342
4023;542120;0.0;0
4024;138120;0.0;0
4025;212200;0.09;19098
4026;298000;0.06;17880
4027;908180;0.1;90818
4028;248020;0.08;19842
4029;544020;0.01;5440
4030;391220;0.0;0
4031;394900;0.06;23694
4032;5015580;0.08;401246
4033;202400;0.1;20240
4034;3900072;0.03;117002
4035;530760;0.04;21230
4036;572120;0.1;57212
4037;224840;0.09;20236
4038;2109400;0.07;147658
4039;233260;0.03;6998
4040;3865940;0.08;309275
4041;13983300;0.08;1118664
4042;1664280;0.04;66571
4043;111940;0.09;10075
4044;49520;0.09;4457
4045;61840;0.02;1237
4046;483620;0.02;9672
4047;851340;0.03;25540
4048;7289192;0.06;437352
4049;19079200;0.02;381584
4050;206960;0.03;6209
4051;1325020;0.09;119252
4052;3122441;0.09;281020
4053;15534040;0.03;466021
4054;1072420;0.09;96518
4055;611360;0.1;61136
4056;1285829;0.01;12858
4057;29963480;0.02;599270
4058;1970020;0.04;78801
4059;440900;0.1;44090
4060;5008820;0.01;50088
4061;142900;0.03;4287
4062;3570040;0.04;142802
4063;5381680;0.1;538168
4064;1926900;0.05;96345
4065;246120;0.07;17228
4066;3384560;0.1;338456
4067;2202560;0.05;110128
4068;3530900;0.09;317781
4069;4491383;0.05;224569
4070;651600;0.03;19548
4071;5697660;0.07;398836
4072;1670960;0.06;100258
4073;6402320;0.06;384139
4074;2968980;0.09;267208
4075;1139840;0.03;34195
4076;483840;0.1;48384
4077;105180;0.05;5259
4078;21240;0.07;1487
4079;1151480;0.06;69089
4080;1173238;0.06;70394
4081;1115040;0.03;33451
4082;403480;0.08;32278
4083;2797740;0.07;195842
4084;2958280;0.06;177497
4085;346440;0.04;13858
4086;442120;0.02;8842
4087;403660;0.02;8073
4088;567000;0.1;56700
4089;688480;0.09;61963
4090;497840;0.01;4978
4091;2580740;0.05;129037
4092;1958880;0.01;19589
4093;1150720;0.1;115072
4094;15845380;0.1;1584538
4095;311020;0.07;21771
4096;634120;0.05;31706
4097;34600;0.04;1384
4098;256280;0.1;25628
4099;1048500;0.06;62910
4100;29506160;0.01;295062
4101;8652540;0.09;778729
4102;509860;0.01;5099
4103;944240;0.03;28327
4104;385980;0.07;27019
4105;911760;0.03;27353
4106;11860680;0.07;830248
4107;21180;0.1;2118
4108;1844780;0.03;55343
4109;938876;0.07;65721
4110;538040;0.1;53804
4111;586360;0.08;46909
4112;366820;0.07;25677
4113;7505220;0.01;75052
4114;88920;0.06;5335
4115;687560;0.09;61880
4116;394820;0.06;23689
4117;1255820;0.03;37675
4118;3870340;0.09;348331
4119;542220;0.08;43378
4120;12260;0.08;981
4121;2065940;0.07;144616
4122;97140;0.04;3886
4123;108560;0.01;1086
4124;12010420;0.08;960834
4125;6567480;0.01;65675
4126;524640;0.07;36725
4127;3415980;0.0;0
4128;1120780;0.05;56039
4129;103880;0.03;3116
4130;733740;0.1;73374
4131;584220;0.04;23369
4132;15781780;0.01;157818
4133;5547680;0.0;0
4134;579880;0.07;40592
4135;117280;0.08;9382
4136;270420;0.04;10817
4137;10015380;0.07;701077
4138;1254240;0.08;100339
4139;5424140;0.09;488173
4140;1217860;0.01;12179
4141;1802640;0.1;180264
4142;4365820;0.1;436582
4143;437420;0.0;0
4144;74120;0.03;2224
4145;605180;0.05;30259
4146;93720;0.06;5623
4147;31460;0.09;2831
4148;39960;0.02;799
4149;2245275;0.09;202075
4150;2868172;0.1;286817
4151;4158948;0.05;207947
4152;163560;0.07;11449
4153;24020;0.0;0
4154;3161140;0.08;252891
4155;231980;0.05;11599
4156;511660;0.07;35816
4157;2066880;0.1;206688
4158;5903400;0.02;118068
4159;50626680;0.05;2531334
4160;1025940;0.01;10259
4161;173220;0.1;17322
4162;2793160;0.03;83795
4163;6873542;0.04;274942
4164;43912060;0.1;4391206
4165;129940;0.1;12994
4166;1338020;0.08;107042
4167;15407933;0.0;0
4168;11623440;0.03;348703
4169;47080;0.03;1412
4170;3354540;0.08;268363
4171;2970120;0.04;118805
4172;957880;0.04;38315
4173;9041200;0.07;632884
4174;9297280;0.04;371891
4175;809080;0.03;24272
4176;29134300;0.04;1165372
4177;89120;0.05;4456
4178;74440;0.03;2233
4179;604180;0.05;30209
4180;6572540;0.02;131451
4181;273260;0.03;8198
4182;6608760;0.0;0
4183;1103340;0.08;88267
4184;4932040;0.02;98641
4185;270040;0.02;5401
4186;1335996;0.06;80160
4187;519040;0.06;31142
4188;218460;0.02;4369
4189;224700;0.1;22470
4190;156180;0.01;1562
4191;559260;0.07;39148
4192;597940;0.09;53815
4193;16546559;0.08;1323725
4194;229140;0.02;4583
4195;2124439;0.03;63733
4196;2636680;0.02;52734
4197;6388100;0.08;511048
4198;176200;0.03;5286
4199;1433980;0.05;71699
4200;54880;0.02;1098
4201;9382540;0.05;469127
4202;554149;0.03;16624
4203;442840;0.03;13285
4204;1161920;0.08;92954
4205;370380;0.07;25927
4206;352680;0.0;0
4207;18343420;0.06;1100605
4208;44290740;0.02;885815
4209;2113287;0.06;126797
4210;151460;0.07;10602
4211;3726040;0.03;111781
4212;4322720;0.02;86454
4213;129720;0.0;0
4214;6534820;0.0;0
4215;630900;0.01;6309
4216;2270480;0.06;136229
4217;61780;0.06;3707
4218;3123920;0.03;93718
4219;531840;0.04;21274
4220;43420;0.07;3039
4221;249500;0.06;14970
4222;17368460;0.05;868423
4223;582800;0.06;34968
4224;649500;0.07;45465
4225;5569659;0.01;55697
4226;424240;0.01;4242
4227;1185080;0.07;82956
4228;6101620;0.01;61016
4229;489800;0.08;39184
4230;1753280;0.0;0
4231;1996100;0.01;19961
4232;210140;0.08;16811
4233;1260760;0.02;25215
4234;35540;0.05;1777
4235;151140;0.03;4534
4236;216180;0.07;15133
4237;284360;0.07;19905
4238;129640;0.02;2593
4239;3383020;0.08;270642
4240;136920;0.02;2738
4241;458700;0.08;36696
4242;380900;0.02;7618
4243;929140;0.04;37166
4244;5051975;0.09;454678
4245;9986840;0.03;299605
4246;35180;0.06;2111
