item_id;order_status;order_date;order_quantity
2681;Finished;02/09/2010;43
2682;Finished;13/03/2009;2
2683;Finished;01/08/2010;28
2684;Finished;06/08/2012;25
2685;Finished;03/12/2011;11
2686;Finished;18/11/2011;20
2687;Finished;09/02/2012;14
2688;Finished;03/06/2010;18
2689;Finished;04/12/2009;44
2690;Finished;07/09/2010;43
2691;Finished;01/09/2012;33
2692;Finished;16/07/2012;46
2693;Finished;24/03/2011;13
2694;Finished;25/11/2009;35
2695;Finished;25/07/2012;28
2696;Finished;16/01/2009;20
2697;Finished;29/11/2010;4
2698;Returned;25/07/2010;39
2699;Finished;21/01/2009;37
2700;Finished;18/08/2012;24
2701;Finished;31/07/2011;14
2702;Finished;20/07/2010;37
2703;Finished;23/07/2010;3
2704;Finished;31/03/2011;12
2705;Finished;24/10/2010;15
2706;Finished;22/05/2012;20
2707;Returned;02/12/2011;42
2708;Returned;19/06/2012;43
2709;Finished;04/10/2010;15
2710;Finished;01/04/2010;18
2711;Finished;30/08/2010;22
2712;Finished;24/08/2010;22
2713;Finished;25/03/2010;16
2714;Returned;13/06/2010;32
2715;Finished;23/10/2012;42
2716;Finished;13/09/2012;23
2717;Finished;30/11/2009;44
2718;Finished;27/01/2012;33
2719;Finished;01/03/2010;18
2720;Returned;25/06/2009;17
2721;Finished;11/07/2012;25
2722;Finished;03/11/2009;12
2723;Finished;18/02/2012;50
2724;Returned;03/08/2010;22
2725;Finished;29/10/2010;39
2726;Finished;20/04/2010;28
2727;Returned;12/12/2010;10
2728;Finished;10/06/2011;9
2729;Finished;03/04/2011;50
2730;Finished;15/07/2010;29
2731;Finished;17/08/2011;22
2732;Finished;28/04/2009;11
2733;Finished;17/07/2012;44
2734;Finished;17/09/2009;12
2735;Finished;29/11/2009;20
2736;Finished;23/06/2009;10
2737;Finished;03/05/2009;49
2738;Finished;02/05/2009;25
2739;Returned;02/02/2009;44
2740;Finished;24/02/2011;50
2741;Finished;04/02/2012;47
2742;Finished;30/06/2009;14
2743;Finished;18/07/2011;39
2744;Returned;03/09/2012;28
2745;Finished;31/03/2012;23
2746;Finished;21/04/2009;12
2747;Finished;06/12/2009;2
2748;Finished;07/05/2009;5
2749;Finished;29/10/2012;30
2750;Finished;20/04/2009;35
2751;Returned;24/09/2010;39
2752;Finished;06/06/2011;42
2753;Finished;30/09/2009;28
2754;Finished;05/10/2009;16
2755;Finished;18/12/2011;15
2756;Finished;30/06/2009;44
2757;Finished;12/06/2009;16
2758;Returned;01/10/2010;45
2759;Finished;01/06/2009;4
2760;Returned;10/11/2010;19
2761;Finished;10/09/2009;24
2762;Finished;10/06/2012;46
2763;Finished;07/02/2010;37
2764;Returned;23/04/2012;40
2765;Finished;12/03/2009;31
2766;Returned;23/11/2009;37
2767;Finished;07/07/2010;7
2768;Finished;08/01/2011;27
2769;Finished;04/03/2012;50
2770;Finished;11/01/2011;46
2771;Returned;19/06/2012;30
2772;Finished;05/12/2011;47
2773;Finished;23/07/2011;22
2774;Finished;16/11/2012;38
2775;Finished;10/12/2009;18
2776;Finished;21/07/2009;24
2777;Finished;22/08/2012;50
2778;Finished;21/01/2009;12
2779;Returned;08/03/2011;27
2780;Finished;20/11/2012;43
2781;Returned;08/04/2011;33
2782;Returned;15/10/2010;31
2783;Returned;09/11/2010;26
2784;Finished;21/07/2009;33
2785;Finished;04/08/2009;42
2786;Finished;14/09/2012;28
2787;Finished;10/12/2012;17
2788;Finished;10/03/2012;26
2789;Finished;02/09/2009;46
2790;Finished;19/03/2011;35
2791;Finished;14/04/2012;25
2792;Finished;13/04/2012;30
2793;Finished;07/07/2011;4
2794;Returned;25/04/2011;11
2795;Returned;28/09/2011;20
2796;Finished;24/12/2011;8
2797;Finished;08/11/2011;16
2798;Finished;11/05/2011;50
2799;Finished;10/04/2010;46
2800;Finished;11/06/2009;14
2801;Finished;10/06/2011;41
2802;Finished;13/10/2009;22
2803;Finished;30/01/2012;40
2804;Finished;15/08/2012;21
2805;Finished;02/03/2009;47
2806;Finished;24/12/2010;16
2807;Finished;05/12/2010;26
2808;Returned;03/12/2010;1
2809;Returned;06/10/2010;33
2810;Finished;20/02/2009;37
2811;Finished;17/07/2009;32
2812;Returned;02/12/2012;36
2813;Finished;10/03/2012;26
2814;Finished;12/04/2012;47
2815;Finished;14/08/2011;9
2816;Finished;21/04/2009;1
2817;Finished;14/12/2010;10
2818;Finished;15/10/2009;27
2819;Finished;31/10/2011;6
2820;Finished;17/06/2009;23
2821;Finished;23/05/2011;28
2822;Finished;20/11/2009;1
2823;Finished;22/08/2009;23
2824;Finished;21/07/2010;24
2825;Finished;12/02/2009;17
2826;Finished;07/05/2012;11
2827;Returned;18/11/2011;19
2828;Finished;24/03/2012;31
2829;Finished;15/11/2011;40
2830;Finished;17/09/2010;30
2831;Finished;19/04/2009;36
2832;Finished;20/05/2010;32
2833;Finished;26/12/2011;42
2834;Finished;12/07/2012;13
2835;Finished;04/09/2010;6
2836;Finished;13/05/2010;46
2837;Finished;01/12/2010;33
2838;Finished;25/03/2009;47
2839;Finished;06/09/2012;27
2840;Returned;17/06/2010;8
2841;Finished;04/10/2012;31
2842;Finished;21/04/2012;48
2843;Finished;11/12/2010;4
2844;Finished;10/11/2011;30
2845;Returned;20/08/2011;16
2846;Finished;15/05/2009;45
2847;Finished;04/02/2012;29
2848;Finished;26/05/2010;33
2849;Finished;20/04/2010;41
2850;Finished;01/03/2012;7
2851;Returned;28/06/2011;15
2852;Finished;27/07/2009;39
2853;Finished;11/05/2010;16
2854;Finished;30/08/2011;25
2855;Finished;20/10/2011;16
2856;Finished;27/07/2012;8
2857;Finished;13/04/2011;43
2858;Finished;30/05/2010;41
2859;Finished;23/05/2012;27
2860;Finished;13/07/2011;31
2861;Finished;31/05/2011;32
2862;Finished;31/05/2010;24
2863;Finished;14/10/2010;1
2864;Finished;14/11/2010;28
2865;Finished;15/01/2010;45
2866;Finished;09/04/2012;33
2867;Finished;06/02/2010;42
2868;Finished;18/01/2011;18
2869;Finished;15/05/2011;12
2870;Finished;26/01/2009;49
2871;Finished;14/08/2011;29
2872;Finished;04/09/2011;23
2873;Finished;31/01/2009;6
2874;Finished;26/07/2010;47
2875;Finished;12/01/2010;39
2876;Returned;30/11/2011;44
2877;Finished;18/07/2011;38
2878;Finished;17/11/2009;14
2879;Finished;25/04/2012;31
2880;Finished;13/06/2010;10
2881;Finished;18/11/2011;42
2882;Finished;10/02/2011;9
2883;Finished;17/04/2012;40
2884;Finished;02/02/2012;18
2885;Finished;03/05/2012;24
2886;Finished;19/03/2009;28
2887;Finished;19/05/2012;42
2888;Finished;15/09/2012;16
2889;Finished;06/12/2009;8
2890;Returned;10/03/2012;14
2891;Finished;19/02/2010;4
2892;Finished;02/12/2010;50
2893;Returned;28/04/2012;37
2894;Finished;01/12/2011;1
2895;Finished;30/11/2010;37
2896;Finished;04/12/2010;3
2897;Finished;07/10/2010;35
2898;Finished;01/01/2009;32
2899;Finished;13/03/2012;20
2900;Finished;16/06/2010;21
2901;Finished;06/08/2011;25
2902;Finished;03/10/2012;16
2903;Finished;15/11/2012;10
2904;Finished;25/05/2010;14
2905;Finished;27/03/2009;11
2906;Finished;12/07/2009;5
2907;Finished;10/01/2009;30
2908;Finished;24/07/2009;31
2909;Finished;14/01/2009;27
2910;Finished;25/01/2010;45
2911;Finished;04/11/2009;31
2912;Finished;07/10/2011;29
2913;Finished;09/04/2012;3
2914;Finished;20/08/2011;6
2915;Finished;20/10/2011;24
2916;Finished;07/12/2011;41
2917;Finished;07/05/2009;43
2918;Finished;22/04/2011;44
2919;Finished;22/06/2009;18
2920;Finished;30/07/2010;10
2921;Finished;01/12/2009;47
2922;Finished;21/07/2009;8
2923;Finished;31/05/2010;48
2924;Returned;26/11/2010;24
2925;Finished;03/09/2011;23
2926;Finished;27/10/2010;17
2927;Finished;13/10/2009;48
2928;Returned;07/09/2012;12
2929;Finished;12/10/2011;15
2930;Returned;03/06/2011;19
2931;Finished;19/11/2012;11
2932;Finished;05/12/2010;34
2933;Finished;26/05/2012;45
2934;Finished;26/07/2009;40
2935;Finished;03/07/2010;20
2936;Finished;02/02/2011;16
2937;Finished;07/04/2012;50
2938;Finished;04/04/2009;46
2939;Finished;10/11/2009;39
2940;Finished;04/06/2009;32
2941;Returned;09/01/2009;1
2942;Finished;02/10/2011;1
2943;Finished;11/10/2012;48
2944;Finished;29/10/2012;24
2945;Finished;18/03/2011;15
2946;Returned;15/01/2009;7
2947;Finished;23/10/2012;7
2948;Finished;03/07/2010;22
2949;Returned;22/06/2012;20
2950;Finished;16/12/2010;12
2951;Finished;07/06/2012;36
2952;Finished;30/05/2012;2
2953;Finished;29/06/2012;4
2954;Finished;24/08/2009;7
2955;Finished;24/10/2012;8
2956;Finished;13/02/2009;44
2957;Returned;02/09/2009;35
2958;Finished;18/05/2012;12
2959;Returned;16/09/2009;6
2960;Finished;16/06/2010;24
2961;Finished;26/02/2010;21
2962;Finished;06/04/2010;13
2963;Returned;30/07/2010;41
2964;Finished;31/07/2012;47
2965;Finished;19/05/2010;41
2966;Finished;02/03/2012;17
2967;Finished;15/03/2011;37
2968;Finished;10/11/2012;47
2969;Finished;05/11/2011;14
2970;Finished;18/01/2009;25
2971;Finished;09/09/2010;36
2972;Returned;17/01/2009;24
2973;Finished;02/05/2011;28
2974;Returned;27/02/2011;19
2975;Finished;06/05/2010;20
2976;Finished;09/04/2012;48
2977;Finished;23/06/2011;22
2978;Finished;24/02/2011;27
2979;Finished;23/05/2010;3
2980;Finished;26/04/2010;6
2981;Returned;28/04/2009;30
2982;Finished;20/07/2010;30
2983;Finished;01/06/2009;31
2984;Finished;20/12/2011;35
2985;Finished;02/02/2011;4
2986;Finished;22/04/2009;33
2987;Finished;13/12/2010;30
2988;Returned;28/08/2012;47
2989;Returned;25/05/2010;47
2990;Finished;21/08/2012;19
2991;Finished;22/07/2011;19
2992;Finished;10/01/2009;34
2993;Finished;10/02/2012;23
2994;Returned;29/08/2012;9
2995;Finished;28/08/2010;20
2996;Finished;05/08/2009;26
2997;Finished;25/10/2011;19
2998;Finished;31/10/2010;46
2999;Finished;12/01/2010;3
3000;Finished;24/09/2010;7
3001;Finished;02/05/2012;24
3002;Finished;28/10/2012;20
3003;Finished;27/06/2012;43
3004;Finished;13/04/2009;28
3005;Finished;03/10/2012;13
3006;Finished;17/08/2011;10
3007;Finished;11/12/2012;4
3008;Finished;08/06/2012;13
3009;Finished;02/02/2009;49
3010;Finished;13/01/2010;39
3011;Finished;12/04/2010;39
3012;Returned;17/03/2009;38
3013;Finished;13/11/2011;47
3014;Finished;14/05/2012;39
3015;Finished;11/11/2009;17
3016;Finished;09/08/2011;4
3017;Finished;21/05/2010;12
3018;Finished;26/02/2010;40
3019;Finished;13/03/2010;31
3020;Finished;25/07/2011;20
3021;Returned;29/11/2009;21
3022;Returned;14/12/2009;8
3023;Finished;27/04/2012;30
3024;Finished;17/04/2011;38
3025;Finished;08/06/2012;2
3026;Finished;04/04/2009;33
3027;Returned;21/06/2011;27
3028;Finished;12/09/2012;7
3029;Finished;04/10/2009;34
3030;Finished;29/11/2011;9
3031;Finished;12/12/2012;47
3032;Finished;31/01/2009;6
3033;Finished;04/07/2010;39
3034;Finished;08/04/2011;33
3035;Finished;04/07/2011;39
3036;Finished;23/08/2012;7
3037;Finished;12/03/2010;4
3038;Finished;05/03/2009;25
3039;Finished;23/08/2010;48
3040;Finished;18/03/2011;42
3041;Finished;26/12/2010;15
3042;Finished;15/06/2012;41
3043;Finished;23/04/2011;35
3044;Finished;09/09/2010;31
3045;Finished;06/05/2012;7
3046;Finished;01/04/2009;30
3047;Finished;30/06/2011;43
3048;Finished;07/10/2010;37
3049;Finished;10/02/2009;41
3050;Finished;24/12/2011;12
3051;Finished;14/05/2010;33
3052;Finished;23/08/2009;36
3053;Finished;10/12/2010;27
3054;Finished;25/02/2010;32
3055;Finished;26/08/2010;12
3056;Finished;25/08/2010;4
3057;Finished;22/07/2011;46
3058;Finished;14/07/2012;27
3059;Returned;19/11/2012;43
3060;Finished;06/07/2011;1
3061;Finished;17/07/2010;37
3062;Finished;16/11/2011;8
3063;Finished;17/01/2009;33
3064;Finished;10/04/2009;33
3065;Returned;05/12/2010;25
3066;Finished;30/03/2012;11
3067;Finished;16/09/2009;50
3068;Finished;02/11/2009;6
3069;Finished;17/12/2010;40
3070;Finished;12/07/2012;3
3071;Finished;28/11/2012;45
3072;Finished;10/11/2012;1
3073;Finished;01/03/2009;1
3074;Finished;11/06/2011;7
3075;Finished;09/01/2011;34
3076;Finished;26/11/2012;16
3077;Finished;17/04/2012;42
3078;Finished;16/08/2010;24
3079;Finished;21/11/2009;33
3080;Finished;25/02/2012;12
3081;Finished;06/06/2010;43
3082;Finished;12/08/2012;22
3083;Returned;11/08/2012;20
3084;Finished;21/03/2009;13
3085;Finished;30/09/2009;50
3086;Finished;25/04/2011;23
3087;Finished;21/09/2010;16
3088;Finished;27/11/2010;24
3089;Finished;17/07/2009;50
3090;Returned;20/01/2010;26
3091;Finished;04/06/2012;16
3092;Finished;23/02/2012;9
3093;Finished;29/04/2012;10
3094;Finished;20/02/2010;39
3095;Finished;15/08/2010;39
3096;Finished;05/12/2011;26
3097;Returned;03/01/2009;29
3098;Finished;29/03/2010;22
3099;Finished;01/12/2010;34
3100;Finished;17/08/2011;11
3101;Finished;29/07/2012;39
3102;Returned;19/09/2010;5
3103;Returned;19/04/2010;18
3104;Finished;21/11/2011;40
3105;Finished;14/08/2011;3
3106;Finished;28/10/2009;43
3107;Returned;09/07/2009;16
3108;Finished;21/10/2011;31
3109;Finished;28/03/2009;10
3110;Finished;03/08/2010;19
3111;Finished;26/05/2012;49
3112;Returned;02/02/2010;40
3113;Finished;03/08/2011;41
3114;Finished;04/10/2010;32
3115;Finished;18/09/2012;13
3116;Finished;06/01/2012;10
3117;Finished;07/09/2010;36
3118;Finished;16/04/2009;37
3119;Finished;01/08/2011;38
3120;Returned;20/10/2012;50
3121;Finished;09/08/2011;41
3122;Finished;23/02/2011;27
3123;Finished;11/06/2011;22
3124;Finished;19/04/2010;4
3125;Finished;19/07/2011;9
3126;Returned;27/02/2009;28
3127;Returned;04/01/2012;3
3128;Finished;09/05/2011;22
3129;Finished;30/09/2012;31
3130;Finished;14/05/2009;40
3131;Finished;02/05/2011;39
3132;Finished;05/02/2011;3
3133;Finished;25/05/2010;5
3134;Returned;05/04/2009;45
3135;Finished;01/09/2009;21
3136;Finished;27/04/2009;38
3137;Finished;31/08/2009;2
3138;Finished;09/10/2009;20
3139;Finished;30/04/2010;44
3140;Finished;20/08/2010;11
3141;Finished;07/09/2011;20
3142;Finished;05/03/2009;44
3143;Finished;15/03/2011;50
3144;Finished;02/03/2012;16
3145;Finished;27/03/2009;29
3146;Finished;21/10/2010;14
3147;Finished;01/03/2009;25
3148;Returned;31/05/2011;7
3149;Finished;01/03/2010;8
3150;Finished;26/01/2010;8
3151;Finished;17/12/2011;34
3152;Finished;18/10/2011;16
3153;Finished;05/02/2011;43
3154;Finished;24/02/2010;10
3155;Finished;28/11/2012;4
3156;Finished;01/02/2009;41
3157;Finished;17/12/2011;26
3158;Finished;04/10/2009;38
3159;Finished;06/02/2011;34
3160;Finished;01/11/2010;11
3161;Finished;07/11/2012;38
3162;Finished;19/10/2011;32
3163;Finished;16/11/2009;43
3164;Finished;19/02/2010;3
3165;Finished;03/11/2011;11
3166;Finished;03/04/2012;42
3167;Finished;03/09/2011;2
3168;Returned;17/07/2010;41
3169;Finished;08/04/2009;3
3170;Finished;19/11/2011;21
3171;Finished;26/02/2010;48
3172;Returned;04/01/2012;15
3173;Finished;31/01/2009;46
3174;Finished;26/09/2009;47
3175;Finished;22/09/2010;33
3176;Returned;25/06/2010;8
3177;Finished;24/04/2011;10
3178;Finished;07/02/2009;46
3179;Finished;29/11/2010;19
3180;Finished;03/05/2011;27
3181;Finished;02/06/2012;25
3182;Finished;26/04/2010;28
3183;Returned;16/12/2011;34
3184;Returned;01/07/2009;42
3185;Finished;12/09/2012;41
3186;Finished;24/06/2009;17
3187;Finished;26/08/2010;42
3188;Finished;11/04/2012;33
3189;Finished;16/01/2009;35
3190;Finished;24/08/2009;4
3191;Finished;30/08/2011;39
3192;Finished;06/09/2010;50
3193;Finished;06/11/2012;25
3194;Finished;05/11/2011;10
3195;Finished;28/08/2010;33
3196;Returned;14/02/2011;6
3197;Finished;26/01/2009;10
3198;Finished;14/04/2012;38
3199;Finished;26/09/2010;50
3200;Finished;20/07/2011;6
3201;Finished;29/02/2012;25
3202;Finished;11/01/2012;42
3203;Finished;11/09/2011;10
3204;Finished;06/04/2011;23
3205;Finished;28/09/2009;2
3206;Finished;17/08/2012;19
3207;Returned;01/01/2010;42
3208;Finished;17/02/2012;20
3209;Finished;19/06/2010;23
3210;Finished;25/01/2010;15
3211;Finished;14/09/2010;47
3212;Finished;26/08/2012;21
3213;Finished;23/10/2012;31
3214;Finished;16/10/2011;30
3215;Finished;23/01/2012;31
3216;Finished;19/09/2009;35
3217;Finished;11/12/2009;37
3218;Finished;11/04/2010;13
3219;Finished;04/08/2010;36
3220;Finished;27/07/2009;24
3221;Finished;07/01/2011;39
3222;Finished;23/11/2009;35
3223;Finished;17/05/2009;7
3224;Finished;26/11/2011;16
3225;Finished;16/09/2012;40
3226;Finished;30/09/2009;47
3227;Finished;28/03/2009;42
3228;Finished;12/09/2012;45
3229;Finished;09/01/2010;32
3230;Finished;01/11/2011;36
3231;Finished;15/08/2012;17
3232;Finished;03/05/2011;4
3233;Finished;06/04/2009;27
3234;Returned;29/12/2009;24
3235;Finished;14/08/2009;43
3236;Finished;15/08/2010;23
3237;Finished;06/01/2009;1
3238;Finished;29/05/2010;43
3239;Finished;30/09/2010;36
3240;Finished;27/02/2012;32
3241;Finished;12/01/2012;3
3242;Finished;03/06/2009;46
3243;Finished;12/05/2011;44
3244;Finished;13/05/2012;15
3245;Finished;20/06/2012;28
3246;Finished;05/05/2010;37
3247;Finished;22/03/2011;12
3248;Finished;09/04/2009;8
3249;Finished;28/05/2011;41
3250;Finished;02/06/2011;13
3251;Finished;03/01/2010;37
3252;Finished;16/10/2011;17
3253;Returned;20/08/2010;43
3254;Finished;18/05/2012;43
3255;Finished;08/08/2011;35
3256;Finished;22/03/2012;7
3257;Finished;19/06/2009;36
3258;Finished;07/08/2010;49
3259;Finished;17/01/2009;3
3260;Finished;27/01/2009;4
3261;Finished;30/06/2011;15
3262;Finished;01/08/2012;5
3263;Finished;12/09/2011;22
3264;Finished;09/11/2010;9
3265;Finished;02/06/2010;32
3266;Returned;19/04/2010;26
3267;Returned;04/08/2010;14
3268;Finished;11/03/2011;6
3269;Returned;25/09/2009;2
3270;Finished;21/06/2010;8
3271;Finished;18/11/2009;4
3272;Finished;04/02/2009;32
3273;Finished;24/06/2011;44
3274;Returned;18/07/2010;46
3275;Finished;27/09/2011;6
3276;Finished;04/10/2009;24
3277;Finished;12/03/2010;21
3278;Finished;31/01/2009;36
3279;Finished;07/08/2012;38
3280;Finished;17/09/2010;26
3281;Returned;04/12/2012;1
3282;Finished;27/09/2010;8
3283;Finished;24/12/2012;7
3284;Finished;28/05/2009;30
3285;Finished;01/01/2011;11
3286;Finished;01/10/2009;50
3287;Returned;08/11/2009;29
3288;Finished;22/11/2012;49
3289;Finished;23/10/2010;33
3290;Finished;21/01/2011;4
3291;Finished;06/02/2012;43
3292;Returned;01/01/2011;15
3293;Returned;27/06/2012;50
3294;Finished;30/09/2012;2
3295;Finished;16/12/2012;32
3296;Finished;17/01/2010;33
3297;Finished;24/06/2011;5
3298;Finished;16/12/2009;10
3299;Finished;23/09/2012;21
3300;Finished;30/10/2011;26
3301;Finished;01/11/2012;36
3302;Returned;24/06/2012;6
3303;Finished;14/03/2010;41
3304;Finished;26/09/2009;6
3305;Finished;11/02/2010;30
3306;Finished;30/06/2009;44
3307;Finished;04/03/2009;6
3308;Finished;06/10/2010;35
3309;Finished;30/10/2009;47
3310;Finished;18/09/2010;10
3311;Finished;15/04/2011;49
3312;Finished;13/07/2011;38
3313;Finished;25/12/2009;48
3314;Finished;15/04/2011;17
3315;Finished;18/08/2009;5
3316;Finished;01/02/2011;2
3317;Finished;30/12/2011;39
3318;Finished;09/03/2012;41
3319;Finished;15/12/2011;21
3320;Finished;18/01/2009;50
3321;Finished;25/11/2011;24
3322;Finished;17/07/2009;21
3323;Finished;20/07/2010;21
3324;Finished;16/04/2010;15
3325;Finished;13/03/2011;20
3326;Finished;27/11/2012;45
3327;Finished;02/01/2011;50
3328;Returned;13/04/2012;30
3329;Finished;22/08/2009;1
3330;Finished;26/03/2011;44
3331;Finished;06/02/2012;46
3332;Finished;07/05/2009;18
3333;Finished;26/01/2009;31
3334;Finished;19/03/2012;46
3335;Returned;26/05/2010;43
3336;Finished;09/05/2012;6
3337;Finished;03/12/2010;30
3338;Finished;13/01/2009;50
3339;Finished;05/01/2009;43
3340;Returned;23/11/2010;35
3341;Finished;19/11/2011;14
3342;Finished;07/11/2009;45
3343;Finished;21/04/2011;47
3344;Finished;29/09/2012;28
3345;Finished;19/09/2011;25
3346;Finished;10/12/2012;12
3347;Finished;05/02/2009;29
3348;Finished;20/05/2011;25
3349;Finished;12/05/2009;7
3350;Finished;26/10/2011;19
3351;Finished;07/07/2011;23
3352;Finished;11/07/2012;5
3353;Finished;04/11/2009;22
3354;Returned;31/10/2009;9
3355;Finished;19/10/2009;50
3356;Finished;28/02/2011;13
3357;Finished;28/08/2010;6
3358;Returned;30/04/2010;3
3359;Finished;03/01/2010;43
3360;Finished;31/03/2009;18
3361;Finished;28/06/2012;26
3362;Finished;13/06/2011;12
3363;Finished;12/08/2012;50
3364;Finished;09/04/2010;15
3365;Returned;05/10/2012;41
3366;Finished;27/07/2011;16
3367;Finished;12/05/2012;28
3368;Finished;19/11/2012;26
3369;Finished;10/02/2009;7
3370;Finished;17/10/2009;8
3371;Finished;04/01/2012;38
3372;Finished;09/09/2012;12
3373;Finished;16/07/2010;9
3374;Finished;29/10/2009;6
3375;Finished;08/10/2010;8
3376;Finished;18/11/2011;32
3377;Returned;26/01/2012;4
3378;Finished;06/01/2010;25
3379;Finished;19/01/2012;5
3380;Finished;18/09/2012;24
3381;Finished;13/08/2010;26
3382;Finished;28/08/2009;9
3383;Finished;11/10/2011;1
3384;Returned;24/11/2012;35
3385;Finished;27/04/2012;50
3386;Finished;22/02/2011;18
3387;Finished;29/04/2010;18
3388;Finished;24/12/2012;25
3389;Finished;31/07/2010;41
3390;Finished;07/04/2009;20
3391;Finished;10/03/2009;36
3392;Finished;15/02/2009;4
3393;Finished;02/04/2012;44
3394;Finished;29/11/2010;4
3395;Finished;01/06/2009;11
3396;Finished;02/12/2012;4
3397;Returned;18/11/2011;48
3398;Finished;04/02/2009;9
3399;Finished;05/08/2011;42
3400;Finished;21/04/2009;21
3401;Finished;31/10/2010;40
3402;Finished;20/05/2010;36
3403;Finished;04/09/2010;10
3404;Finished;18/10/2010;5
3405;Finished;05/06/2012;13
3406;Finished;28/03/2012;30
3407;Returned;07/07/2009;20
3408;Finished;10/11/2009;37
3409;Finished;30/03/2012;33
3410;Finished;09/07/2009;5
3411;Finished;10/06/2011;44
3412;Finished;24/03/2009;6
3413;Finished;03/07/2009;26
3414;Finished;20/01/2009;36
3415;Finished;18/06/2011;10
3416;Finished;01/11/2009;25
3417;Finished;28/04/2011;28
3418;Finished;13/09/2011;23
3419;Finished;17/12/2012;28
3420;Finished;13/04/2012;43
3421;Finished;30/11/2012;9
3422;Finished;04/11/2009;36
3423;Finished;21/01/2012;40
3424;Finished;12/10/2009;15
3425;Finished;23/05/2011;40
3426;Finished;11/03/2012;42
3427;Finished;05/03/2012;43
3428;Finished;10/06/2012;3
3429;Finished;26/02/2011;40
3430;Finished;30/10/2009;9
3431;Finished;13/11/2010;27
3432;Finished;01/05/2010;43
3433;Finished;08/02/2012;50
3434;Finished;03/03/2010;43
3435;Finished;09/08/2010;32
3436;Finished;10/02/2009;44
3437;Finished;13/04/2012;1
3438;Finished;18/06/2011;28
3439;Finished;17/11/2010;37
3440;Returned;30/12/2012;10
3441;Finished;08/06/2010;18
3442;Finished;23/09/2012;43
3443;Finished;12/04/2012;46
3444;Returned;24/09/2011;28
3445;Finished;12/08/2012;12
3446;Finished;02/03/2009;1
3447;Finished;15/01/2011;37
3448;Finished;11/06/2010;47
3449;Finished;14/03/2009;34
3450;Finished;02/07/2009;10
3451;Finished;30/07/2011;30
3452;Finished;26/02/2011;7
3453;Finished;16/07/2009;27
3454;Finished;13/09/2009;17
3455;Returned;28/01/2012;46
3456;Finished;07/03/2010;37
3457;Finished;17/11/2011;26
3458;Finished;17/10/2011;42
3459;Finished;01/08/2012;26
3460;Finished;11/02/2009;36
3461;Finished;25/11/2012;13
3462;Finished;12/12/2010;41
3463;Finished;08/08/2009;15
3464;Finished;31/10/2012;49
3465;Finished;18/07/2011;39
3466;Finished;31/05/2012;17
3467;Returned;25/02/2009;31
3468;Finished;13/08/2011;13
3469;Finished;16/08/2011;28
3470;Finished;27/07/2011;46
3471;Finished;07/03/2011;33
3472;Finished;19/07/2010;8
3473;Finished;05/12/2009;5
3474;Finished;12/05/2012;22
3475;Finished;02/07/2011;8
3476;Finished;27/09/2011;7
3477;Finished;11/03/2011;29
3478;Finished;19/06/2010;44
3479;Returned;12/03/2011;23
3480;Finished;18/01/2012;17
3481;Returned;24/08/2011;44
3482;Finished;12/11/2009;10
3483;Finished;01/06/2011;25
3484;Finished;09/04/2011;37
3485;Returned;06/03/2012;2
3486;Finished;01/12/2009;29
3487;Finished;03/07/2011;5
3488;Returned;10/02/2009;5
3489;Returned;21/01/2009;36
3490;Finished;01/01/2011;18
3491;Finished;15/09/2009;45
3492;Finished;28/06/2010;34
3493;Finished;08/08/2011;43
3494;Returned;15/02/2012;28
3495;Finished;19/09/2009;17
3496;Finished;01/09/2009;11
3497;Finished;14/12/2009;15
3498;Finished;10/10/2009;10
3499;Finished;06/02/2011;17
3500;Finished;08/12/2011;28
3501;Finished;13/04/2009;2
3502;Finished;19/10/2010;29
3503;Finished;22/01/2009;49
3504;Returned;05/10/2012;47
3505;Finished;21/10/2011;41
3506;Finished;07/03/2012;41
3507;Finished;30/09/2011;26
3508;Finished;18/11/2009;23
3509;Returned;22/07/2009;38
3510;Finished;20/02/2010;1
3511;Finished;09/05/2012;28
3512;Finished;13/02/2009;48
3513;Finished;23/07/2012;20
3514;Finished;17/05/2012;43
3515;Finished;18/08/2010;8
3516;Finished;28/02/2009;46
3517;Finished;10/03/2011;27
3518;Finished;20/02/2009;24
3519;Finished;01/04/2011;40
3520;Finished;01/01/2010;6
3521;Finished;29/08/2012;45
3522;Finished;07/12/2009;1
3523;Finished;31/10/2012;25
3524;Finished;29/12/2010;50
3525;Finished;19/05/2011;6
3526;Finished;04/07/2009;39
3527;Finished;29/05/2009;5
3528;Finished;05/05/2012;4
3529;Finished;03/09/2010;5
3530;Finished;30/01/2010;47
3531;Finished;16/06/2011;25
3532;Finished;27/02/2010;19
3533;Returned;09/11/2010;5
3534;Finished;25/07/2012;31
3535;Finished;23/07/2011;41
3536;Finished;02/12/2012;32
3537;Finished;18/08/2012;39
3538;Finished;28/08/2011;43
3539;Finished;12/10/2010;9
3540;Finished;28/01/2012;14
3541;Finished;18/04/2009;25
3542;Finished;16/01/2010;26
3543;Finished;20/12/2012;6
3544;Finished;16/03/2009;11
3545;Finished;12/09/2011;25
3546;Finished;30/03/2009;46
3547;Finished;21/10/2009;3
3548;Finished;31/07/2010;13
3549;Finished;27/05/2010;14
3550;Finished;15/08/2009;37
3551;Finished;01/05/2009;43
3552;Finished;20/06/2011;15
3553;Finished;25/10/2009;39
